body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.099288,-0.479067,0.735328,-0.564731,-0.029729,-0.009403,0.824686,0.064742,-0.476531,0.176001,-0.344449,0.794011,-0.498365,-0.039904,0.972418,-0.132577,0.792722,0.527124,-0.002810,0.261799,0.590058,0.069819,-0.361105,-0.906798,-0.019004,-0.895019,0.117931,-0.546461,-3.031870,-0.898254,-0.282137,-2.024578,-0.256926,0.757313,0.148424,-1.082218,-2.835375,-3.115068,0.048767,-2.479282,0.000000,-1.072195,-0.173261,1.979158,0.801180,0.063246,-3.668252,1.798002,9.185484
0.092545,-0.483443,0.738346,-0.601620,-0.033536,-0.007577,0.798042,-0.000887,-0.493457,0.170383,-0.382123,0.788733,-0.480707,-0.035557,0.957151,-0.176260,0.741337,0.539096,-0.042236,0.261799,0.565022,0.065974,-0.325515,-0.886073,-0.016191,-0.966572,0.157822,-0.368804,-3.381034,-0.788401,-0.290504,-1.692447,-0.278950,1.025462,0.224285,-0.457621,-1.539449,-2.059767,0.961319,-1.739075,0.000000,-1.400945,-0.199181,1.531904,1.196346,0.205717,-3.438797,2.113133,8.378182
0.086925,-0.487422,0.741096,-0.638331,-0.036681,-0.005386,0.768869,-0.070499,-0.508067,0.164381,-0.412147,0.782853,-0.457347,-0.030933,0.954113,-0.194155,0.710332,0.565576,-0.072373,0.261799,0.534020,0.061852,-0.299828,-0.858945,-0.010775,-1.032571,0.202456,-0.211334,-3.398316,-0.718844,-0.370524,-1.369893,-0.264518,1.267973,0.182894,0.042599,-0.859294,-1.259421,1.463918,-1.369176,0.000000,-1.650935,-0.200234,1.032950,1.421219,0.309833,-3.143991,2.277967,7.233768
0.082689,-0.490399,0.743344,-0.674080,-0.038986,-0.003091,0.737622,-0.136820,-0.522211,0.155562,-0.436918,0.778152,-0.429988,-0.028241,0.958855,-0.210632,0.690960,0.597652,-0.097003,0.261799,0.498984,0.057964,-0.284197,-0.829224,-0.003798,-1.092332,0.248941,-0.079453,-3.124570,-0.749747,-0.514244,-1.214993,-0.195856,1.450071,0.068930,0.167614,-0.895027,-1.001889,1.453677,-1.063448,0.000000,-1.802648,-0.179532,0.543958,1.520620,0.355391,-2.828464,2.295374,5.872323
0.079602,-0.492177,0.745565,-0.707925,-0.040767,-0.000764,0.705110,-0.195482,-0.538057,0.143811,-0.460746,0.775019,-0.399344,-0.028176,0.960818,-0.229956,0.670256,0.623724,-0.114911,0.261799,0.461914,0.054670,-0.278070,-0.798120,0.003441,-1.145709,0.294271,0.023559,-2.725564,-0.846499,-0.617665,-1.226078,-0.132243,1.560184,-0.080983,-0.298533,-1.092003,-1.318935,0.843784,-0.695268,0.000000,-1.862950,-0.143474,0.075540,1.524282,0.335703,-2.509090,2.191968,4.167827
0.077391,-0.492758,0.748086,-0.738918,-0.042317,0.001357,0.672464,-0.245842,-0.556071,0.130856,-0.485962,0.772863,-0.367581,-0.031481,0.946914,-0.254312,0.638203,0.631404,-0.124813,0.261799,0.424466,0.052225,-0.281175,-0.768253,0.009630,-1.192695,0.336620,0.087260,-2.400990,-0.935619,-0.648784,-1.313144,-0.081630,1.528948,-0.186418,-1.144284,-1.289956,-1.971415,-0.044745,-0.349718,0.000000,-1.851354,-0.099280,-0.344667,1.475453,0.250660,-2.252361,2.005325,1.592526
0.075833,-0.492650,0.750757,-0.766573,-0.043832,0.002991,0.640653,-0.291522,-0.575481,0.117859,-0.513272,0.771754,-0.338186,-0.035632,0.915046,-0.281555,0.591400,0.621934,-0.128900,0.261799,0.387860,0.050699,-0.291857,-0.739102,0.013467,-1.235804,0.374484,0.087260,-2.239455,-1.018712,-0.649852,-1.406941,-0.072794,1.396488,-0.172208,-1.882347,-1.339761,-2.617477,-0.745071,-0.071997,0.000000,-1.766524,-0.057984,-0.698892,1.423146,0.084548,-2.133420,1.721095,-0.000000
0.074969,-0.492253,0.753180,-0.790705,-0.045271,0.004017,0.610508,-0.335421,-0.596820,0.104861,-0.542239,0.769951,-0.311722,-0.038369,0.871620,-0.307902,0.533504,0.601601,-0.127693,0.261799,0.353805,0.049906,-0.309131,-0.711327,0.013012,-1.278032,0.405463,0.087260,-2.115196,-1.098387,-0.664429,-1.396906,-0.181586,1.288831,-0.113963,-2.192338,-1.222867,-2.965061,-1.140371,0.219093,0.000000,-1.619346,-0.023296,-0.985073,1.341678,-0.188387,-2.111667,1.256512,0.000000
0.075124,-0.491708,0.755144,-0.811922,-0.046702,0.004292,0.581879,-0.376130,-0.619417,0.091282,-0.569148,0.764490,-0.286633,-0.040191,0.827353,-0.330469,0.472797,0.576319,-0.120136,0.261799,0.323086,0.049767,-0.331260,-0.685434,0.005931,-1.320270,0.424744,0.087260,-1.924490,-1.122616,-0.698937,-1.234730,-0.346252,1.174688,-0.092017,-2.021792,-1.013404,-2.901894,-1.222821,0.478998,0.000000,-1.431429,0.004385,-1.168705,1.218671,-0.557144,-2.132607,0.559684,0.000000
0.076473,-0.491089,0.756596,-0.830066,-0.048403,0.003656,0.555549,-0.412400,-0.641724,0.076904,-0.591628,0.756101,-0.264734,-0.042050,0.790748,-0.348438,0.417428,0.552688,-0.108533,0.261799,0.296548,0.050081,-0.355879,-0.662580,-0.009274,-1.363336,0.427851,0.087260,-1.581548,-1.133971,-0.785796,-1.087275,-0.410172,0.985477,-0.055409,-1.484753,-0.809987,-2.474118,-0.995892,0.602618,0.000000,-1.196349,0.022444,-1.237499,1.017565,-0.986581,-2.118868,-0.390591,-0.704904
0.078956,-0.490307,0.757485,-0.844897,-0.050626,0.001941,0.532524,-0.439391,-0.664776,0.059850,-0.612639,0.748083,-0.247214,-0.042407,0.767963,-0.362869,0.373832,0.536483,-0.096031,0.261799,0.275232,0.050665,-0.380760,-0.644732,-0.033532,-1.405025,0.409121,0.059064,-1.024205,-1.174060,-0.958572,-1.095800,-0.348634,0.777980,0.098438,-0.710917,-0.673501,-1.798195,-0.516418,0.597623,0.000000,-0.931671,0.023398,-1.201730,0.768092,-1.402515,-1.958349,-1.496005,-3.166281
